Unnamed: 0,Id,Predicted_x,Predicted_y,Predicted_x.1,Predicted_y.1,Predicted_x.2,Predicted_y.2,result
194,8fbe0dc8c8084c5a9aa817fb133f80c6,요새,요새,요새,요새,요새,요새,요새
195,d02863f59b414daf8b1be12ee563a4d1,28일,28일,28일,28일,28일,28일,28일
196,4eac2c9833ba452db1922cd42abcee9f,하기우다 고이치,스가 요시히데 관방장관,박근혜 대통령,하기우다 고이치,박근혜 대통령,박근혜 대통령,박근혜 대통령
197,0fa73d294f4a4f3989415bbd88c36076,2008년 글로벌 금융위기,글로벌 금융위기,글로벌 금융위기,글로벌 금융위기,글로벌 금융위기,글로벌 금융위기,글로벌 금융위기
198,93d82f7049d641ad97705de3cb430870,레이프 에이릭손,레이프 에이릭손,레이프 에이릭손,레이프 에이릭손,레이프 에이릭손,레이프 에이릭손,레이프 에이릭손
199,df944721bcba4a2e8d179d66d3e4ff08,배터리,배터리,배터리,배터리,배터리,배터리,배터리
200,499ed4972ad94a1584292d0649d84f6a,864년,864년,864년,864년,864년,864년,864년
201,cdd18a3f21584c8eb9e1512429ed0cba,4.7%,4.7%,4.8%에서 4.7%,4.7%,4.7%,4.7%,4.7%
202,fb2e09c5a80d4374b9bd7d9949c2d086,점수,점수,점수,점수,점수,점수,점수
203,29382cf6855e4d8a9760ed634b4ae99e,펠로피다스 일파,펠로피다스 일파,펠로피다스 일파,펠로피다스 일파,펠로피다스 일파,펠로피다스 일파,펠로피다스 일파
204,b21d149eae704a8184c6d394eef4c680,아우토슈타트,아우토슈타트,아우토슈타트(대표 이광호),아우토슈타트,아우토슈타트,아우토슈타트,아우토슈타트
205,4d61553e8c8144689b5ac50ef61e15d9,자산운용사 블랙록,자산운용사 블랙록,블랙록,블랙록,블랙록,블랙록,블랙록
206,62f9d1f2d7214a9c84d3a7b891a3e1ea,유화제,유화제,유화제,유화제,유화제,유화제,유화제
207,c8c1e217f2de4ffc8c6c57ea3d811140,2년,2년,2년,2년,2년,2년,2년
208,5d0c4ef9194145609e9d55afa452d49a,32주,32주,32주,32주,32주,32주,32주
209,8d9dc4fce2db41398c63920dfbe3d18d,웹사이트,웹사이트,웹사이트,웹사이트,웹사이트,웹사이트,웹사이트
210,b230fb56503142748bfc34ec7503acab,일반대화,일반대화,일반대화,일반대화,일반대화,카카오톡,일반대화
211,fec74f352faa408ca8db014a0c0be589,극작가,극작가,극작가,극작가,극작가,극작가,극작가
212,af02ba883bde420ba489452c18057fb4,대통령,"경제부총리는 대통령, 국무총리",경제부총리,"경제부총리는 대통령, 국무총리","대통령, 국무총리",경제부총리,"대통령, 국무총리"
213,1f1e1b849102434db4711c9daf276331,중앙은행(Fed),중앙은행(Fed),중앙은행(Fed),Fed),연방공개시장위원회,중앙은행(Fed),중앙은행(Fed)
214,3d850dd0a913401f8b51e122eb915e7e,"1,500 mg","1,500 mg",,"1,500 mg","1,500 mg",,"1,500 mg"
215,76ad7998b9734e098996fd6c81f09505,벵골 분할령,벵골 분할령,벵골 분할령,벵골 분할령,벵골 분할령,벵골 분할령,벵골 분할령
216,45841ac452284d678ec9b8eb5d2bad0d,2006년,2006년,2006년,2006년,2006년,2006년,2006년
217,90ef5ee9ec104291b1c13cf11327540d,신체 훈련 법령,신체 훈련 법령,1937년 신체 훈련 법령,신체 훈련 법령,1937년 신체 훈련 법령,1937년 신체 훈련 법령,신체 훈련 법령
218,0ea4d05a9bc942bd94cb3f445fb07acb,6월,6월,6월,6월,6월,6월,6월
219,dcd65569aafe48e697d1a381d5e0f509,김동식,김동식,김철,김동식,김동식,김동식,김동식
220,3eaa049dbc104f25b00736c0da238cad,공공택지 신규 분양 물량,공공택지 신규 분양 물량,공공택지 신규 분양 물량,공공택지 신규 분양 물량,공공택지 신규 분양 물량,공공택지 신규 분양 물량,공공택지 신규 분양 물량
221,2c61e60083d54bce964474732a792558,1848년,1848년,1848년,1848년,1848년,1848년,1848년
222,cef62314d8bf4235a3a7388f9839359f,1817년,1817년,1817년,1817년,1817년,1817년,1817년
223,83017d39e6b143c5bf53ced58ddf4f7d,러시아,러시아,영국,러시아,영국,영국,영국
224,36321d16506644e79cc9ab1307b09694,1676,1740년,1676,1740년,1740년,1740년,1740년
225,2bcf529ee6fe449aa36fcaa8936d9840,왕건,왕건,왕건,왕건,왕건,왕건,왕건
226,23593fa75a8445609c6e0d5409d194ad,석총,석총,석총(釋總),석총,,석총,석총
227,464ff62fb231440ab87e3e0d288e27ff,김강자,김강자,오경식,김강자,김강자,오경식,김강자
228,9aea3cdc8966498f8b9294dbc4867063,‘갤러리아 포레’,‘아크로리버 파크’,‘갤러리아 포레’,‘갤러리아 포레’,‘갤러리아 포레’,‘갤러리아 포레’,‘갤러리아 포레’
229,bcb31847802643d5ad5c630641d9b05f,1993년,1993년,1993년,1993년,1993년,1993년,1993년
230,f81c22521b3b42aeb8359307abe38760,2009년,2009년,2009년,2009년,2009년,2009년,2009년
231,e4d5d0c8b4bf4f1ca812ede967529d79,2012년,2012년 여름,2012년 여름,2012년 여름,2012년 여름,2012년 여름,2012년
232,cba211075a024d049bba62d1bf97a5e8,2002년,2002년,2002년,2002년,2002년,2002년,2002년
233,3620354275dd47fc8b27bc1f7e5bd090,HOBM,HOBM,HOBM,HOBM,HOBM,HOBM,HOBM
234,04c126fb841f44928fff4d684074061c,이란,이란,이란,이란,이란,이란,이란
235,2a1fd6c3eecd4dd1b0d607a4f9109064,박재욱,박재욱,박재욱,박재욱,박재욱,김지완,박재욱
236,f845aaf791ec428f88ca775ed52a6bd1,알펙,알펙(ALPEC),,알펙(ALPEC),알펙(ALPEC),,알펙(ALPEC)
237,294577974ccc46a1a940af8aacce254f,기상 악화,기상 악화,기상 악화,기상 악화,기상 악화,기상 악화,기상 악화
238,440dfaad60654b788677d47c043801f3,사우스웨스트항공,사우스웨스트항공,사우스웨스트항공,사우스웨스트항공,사우스웨스트항공,사우스웨스트항공,사우스웨스트항공
239,707ba9db6a514bbfac1eca3e39184848,말리크,한국민들끼리의 내란,,말리크,말리크,,말리크
240,d8026eb9c6194a05a505bf4956855e45,하원의 동의,하원의 동의,하원의 동의,하원의 동의,하원의 동의,하원의 동의,하원의 동의
241,d345814b765a45698af3ee7d43300f86,1960년,1948년,,1948년,1948년,1960년,1948년
242,c84cc391df154eadb64761bf6e69f9bb,카르멜 수녀원,카르멜 수녀원,카르멜 수녀원,카르멜 수녀원,카르멜 수녀원,카르멜 수녀원,카르멜 수녀원
243,bb2f72f5c0a447f09cae9919c1818496,카르멜 수녀원,카르멜 수녀원,카르멜 수녀원,카르멜 수녀원,카르멜 수녀원,카르멜 수녀원,카르멜 수녀원
244,a9fef1ad012e4f068d97338b232187c8,김수환,김수환,김수환,김수환,김수환,김수환,김수환
245,bd1fcd272d7b4ed5baecaf02cbd9e05e,이승만,이승만,이승만,이승만,이승만,이승만,이승만
246,647cb6204c3641a9b5051cabb5706b7f,5.16 군사정변,5.16 군사정변,5.16 군사정변,5.16 군사정변,5.16 군사정변,5.16 군사정변,5.16 군사정변
247,32e0b99a0a85459e88cd118058f3ff42,이 박사,,,장 모씨,장 모씨,,장 모씨
248,d0e0a615a7d24e1486dc6ec92872ec61,젊은 과격파,젊은 과격파,젊은 과격파,젊은 과격파들,젊은 과격파들,젊은 과격파,젊은
249,9ab3b3bde2a046dda8671a2506720af8,김두한,김두한,김두한,김두한,김두한,김두한,김두한
250,0382f94903804df0b1501cb00895e6cb,6.5,6.5,6.5 이상의 강진,6.5 이상,6.5,6.5,6.5
251,2035312e22fe499abc85438fa36c4c77,만도,만도,,만도,만도,만도,만도
252,15936bbc0b88459a95f732a45f2c86ad,달,달,달,달,달,달,달
253,72c4b72e89a64532b46acc745b279d89,국회 의원회관,국회 의원회관,국회 의원회관,국회 의원회관,국회 의원회관,국회 의원회관,국회 의원회관
254,337f850df7084cbeab43509a6d772a4b,유체베어링 파워서플라이,GIGABYTE P650B,GIGABYTE AORUS Master 지포스 RTX 3070 D6 8GB 제이씨현 그래픽카드,"GIGABYTE P650B 80PLUS BRONZE 유체베어링 파워서플라이(소비자가 71,000원)",유체베어링 파워서플라이,,GIGABYTE
255,2365ac6de47e485fb4fa8759fa4c561f,지난해 9월,9월,지난해 9월,9월,9월,9월,9월
256,89546342a7c04e2991c0b7de289c5b89,30%,30%,30%,30%,30%,30%,30%
257,cc00fc98e2e541c28639ee9385990021,독일,국제통화기금(IMF),,유럽연합(EU),유럽연합(EU)과 국제통화기금,,유럽연합(EU)과 국제통화기금
258,9111156d62304034a22f051890be93d0,무의식,무의식,무의식,무의식,무의식,무의식,무의식
259,a5082da17b1c47009cfc5747df39de0f,헬룰란드,헬룰란드,헬룰란드,헬룰란드,헬룰란드,헬룰란드,헬룰란드
260,e8a42285f0014191b7fc6bf285bb69a9,안상환,안상환,안상환,안상환,안상환,안상환,안상환
261,e725e4d759b843de962f6a1d98573b9b,,,,11세기 중엽,11세기 중엽,,11세기 중엽
262,8c42ffb71b704b918b1336e1b6d140ab,가즈사 국,가즈사 국,,가즈사 국,가즈사 국,,가즈사 국
263,bf85e92f35d34054a4abe0eaadb6f3cd,국립중앙박물관,국립중앙박물관,국립중앙박물관,국립중앙박물관,국립중앙박물관,국립중앙박물관,국립중앙박물관
264,21c05370403a49dea3c5becbc1db9518,프랑스,프랑스,,프랑스,프랑스,,프랑스
265,07ef8a8389bb46f381e5d0d44753ef4b,금대야,금대야,금대야,금대야,금대야,금대야,금대야
266,6cb93a2212474a05807d38472c3aa839,392달러,392달러,392달러,392달러,392달러,392달러,392달러
267,050c4b587287412e8854153f12c34cf8,엔저,항공유 가격(MOPS),항공유 가격(MOPS),MOPS 등락,MOPS 등락,항공유 가격(MOPS),항공유 가격(MOPS)
268,81c8643708c74492a8ed616cce1a47af,알렉산드로스 1세,알렉산드로스 1세,알렉산드로스 1세,알렉산드로스 1세,알렉산드로스 1세,알렉산드로스 1세,알렉산드로스 1세
269,d625d85fa07844149d62afc706d88343,키루스 2세,키루스 2세,키루스 2세,키루스 2세,키루스 2세,키루스 2세,키루스 2세
270,2b916e27bfd4430980e594092ad53ca3,수잔 포인터,수잔 포인터,수잔 포인터,수잔 포인터,수잔 포인터,수잔 포인터,수잔 포인터
271,721239f7ab3d4b2ea88a54c1fd5e55b6,중종,경원대군,,중종,경원대군,,경원대군
272,c43b0b33a5da461db94a19933e30f85f,통명전,강녕전,통명전,강녕전,강녕전,통명전,강녕전
273,ef0ba40b5be94a948d66dfbbdd486be5,12세,12세,,12세,12세,,12세
274,7a91d132ef8142cda418d88f33056b20,최고경영자(CEO),최고경영자(CEO),,개인비서,최고경영자(CEO),최고경영자(CEO),최고경영자(CEO)
275,b26b6ef60d2c4c7aa98c2724caa4ad6a,영화 머나먼 다리,머나먼 다리,,영화 머나먼 다리,영화 머나먼 다리,,머나먼 다리
276,c8982d7799644790bfded7dab79b5718,요한 B. 크라머,요한 B. 크라머,요한 B. 크라머,요한 B. 크라머,요한 B. 크라머,요한 B. 크라머,요한 B. 크라머
277,20dbea42651a49c7b5deadadeeb02ffc,라이프치히,라이프치히,라이프치히,런던,런던,라이프치히,라이프치히
278,4a8d744d9c514af992840be505127bed,'황제','황제','황제','황제','황제','황제','황제'
279,aef50f17595a4455a7a4e20eb74e9e60,2월,2월,,2월,2월,2월,2월
280,101869015bde4606a3590b96e2e373f3,4~6시간,4~6시간,4~6시간,6시간,6시간,4~6시간,4~6시간
281,5ba763895b6446919db0900eb1562a4d,이틀,사흘,이틀,사흘,이틀,이틀,이틀
282,c647932c9b61444ca2dc1b80a8473ee7,대웅제약,동아ST,,동아ST는 전체 직원 1605명 가운데 비정규직은 14명으로 0.8%에 머물렀다. 대웅제약(2.8%)과 LG생명과학,대웅제약(2.8%)과 LG생명과학,,대웅제약(2.8%)과 LG생명과학
283,9870ca619ced40d9aa4acf17a135176f,도버 밀,도버 밀,도버 밀,도버 밀,도버 밀,도버 밀,도버 밀
284,1af4c27d3ae04c6db4e9eb9b2d06a707,흑인요소,흑인요소,흑인요소,흑인요소,흑인요소,흑인요소,흑인요소
285,adb57f1bc9884c11a8afcfddc45ba0fc,공산주의청년단,공산주의청년단,공산주의청년단,민성은행,민성은행,공산주의청년단,공산주의청년단
286,e0d9947680514ca592213b71d9814a0a,교수,교수,경상대 교수,교수,교수,교수,교수
287,512eef1a668741c2b14d97e53c7dd077,25g,25g,25g,25g,25g,25g,25g
288,5a2f221d40d8468c94146d5568f2cf33,소비에트 시대,소비에트 시대,소비에트 시대,소비에트 시대,소비에트 시대,소비에트 시대,소비에트 시대
289,21e601f6ac574ee3bba8ba4986dcd9ac,지난해 12월,지난달 29일,지난해 12월,지난해 12월,지난해 12월,지난해 12월,지난해 12월
290,8fea0e5530ff4f9aadfdbe9d2d46ead1,30일,30일,30일,30일,30일,30일,30일
291,e2e110a1f4e44abd965f5ac5e509f715,일본,일본,,일본,일본,,일본
292,ca71c63501314c5e8685d787ebd5db19,1978년,1978년,1978년,1978년,1978년,1978년,1978년
293,ba69fe176c804fb3bdb93e4d7b816bcd,권도엽,권도엽,권도엽,권도엽,권도엽,권도엽,권도엽
294,d41304a320714c8bbe29a3a31aaba390,국가안보상 필요할 경우,국가안보상 필요할 경우,국가안보상 필요할 경우,국가안보상 필요할 경우,국가안보상 필요할 경우,국가안보상 필요할 경우,국가안보상 필요할 경우
295,bbdaa55164bb4198b72bced634f50b3e,지난해 7월,지난해 7월,지난해 7월,지난해 7월,지난해 7월,지난해 7월,지난해 7월
296,a8414ab0fe954317b2cd0e828b46c1c2,100억달러,300억달러,300억달러,300억달러,300억달러,680억달러,300억달러
297,7bd9d3a7f3504af4ad2d9d43c269a81a,10월,10월,지난 10월,10월,10월,지난 10월,10월
298,f8da6de06a1c49458fe68c5c0c1ac501,"""광휘에의 각성""","""광휘에의 각성""","""광휘에의 각성""",샤이닝구 폼,"""광휘에의 각성""","""광휘에의 각성""","""광휘에의 각성"""
299,249dda7964454856827822f3300852cf,금융위원회,금융위원회,금융위원회,금융위원회,금융위원회,금융위원회,금융위원회
300,3cd84df120a94daab37acd0c3e70738b,김부선,배우 김부선,배우 김부선,배우 김부선,김부선,배우 김부선,김부선
301,2481aae020a24c40bbac5695866a368c,7000대로,7000대로,1만8000대,7000대로,7000대로,1만8000대,7000대로
302,2d3cab93832a4a18a09c9ab6b05b2d49,보고 싶은 콘텐츠만 볼 수 있다는 점,,,‘내가 보고 싶은 콘텐츠만 볼 수 있다' 는 사실,‘내가 보고 싶은 콘텐츠만 볼 수 있다' 는 사실,,보고 싶은 콘텐츠만 볼 수
303,589cf54530544062b8c800809ba23d4c,슬래브로,슬래브로,슬래브로,슬래브로,슬래브로,슬래브로,슬래브로
304,df569c274dc443d98d7adc1bc9036279,마케도니아 왕국의 알렉산드로스 대왕,마케도니아 왕국의 알렉산드로스 대왕,알렉산드로스 대왕,알렉산드로스 대왕,알렉산드로스 대왕,알렉산드로스 대왕,알렉산드로스 대왕
305,fbecbcd47e3145a59207715b76da76a7,CDS,CDS,CDS,CDS,CDS,신용부도스와프(CDS) 프리미엄,CDS
306,9b768f3b56254c2b9bc0649ab718f3ac,민주당,민주당,민주당,민주당,민주당,민주당,민주당
307,6dcfed206c8747a2a00f8f3e9036662a,2004년 아테네올림픽,아테네올림픽,2004년 아테네올림픽,2004년 아테네올림픽,2004년 아테네올림픽,2004년 아테네올림픽,아테네올림픽
308,232172cbd6504e8982ba3d172d4dca09,3일,3일,3일,3일,3일,3일,3일
309,c2be4cfcfaed4517bd6a6b1af0b9cd76,쾰른 대주교(안노 2세),쾰른 대주교(안노 2세),쾰른 대주교(안노 2세),쾰른 대주교(안노 2세),쾰른 대주교,쾰른 대주교(안노 2세),쾰른
310,4c98821064934074b776dcf00321e63c,8월 26일(수,수,8월 26일(수),8월 26일,8월 26일,8월 26일(수),8월
311,5f997b33e18c48cca002fbcc96669868,마술사들,마술사,마술사들,마술사들,마술사들,마술사들,마술사들
312,cbb68a805c3c43949286e4393c181642,‘역삼 자이’,‘아크로힐스 논현’,‘아크로힐스 논현’,‘아크로힐스 논현’,‘아크로힐스 논현’,‘아크로힐스 논현’,‘아크로힐스 논현’
313,4eae3839527a4923ab0535d60dbbe028,5월,5월,5월,5월,5월,5월,5월
314,8e9e24d7a59c4aa4b05cc580d62ac3f6,정유공장,정유공장,,정유공장,정유공장,,정유공장
315,47f92746b80e413997a349fe5dcef69f,헤이든 크리스턴슨,헤이든 크리스턴슨,헤이든 크리스턴슨,헤이든 크리스턴슨,헤이든 크리스턴슨,헤이든 크리스턴슨,헤이든 크리스턴슨
316,1e5834586f194ed28b5ba1debab78ccc,문간채,사당,문간채,사당,문간채,문간채,문간채
317,44c28d31d6a942399dd30fafb94e9d9c,천다오밍,천다오밍,"천다오밍(진도명, 陳道明)",천다오밍,천다오밍,"천다오밍(진도명, 陳道明)",천다오밍
318,9bc1b79fb37d454ca3cb0d7acda1a06d,얼웨허,"얼웨허(이월하, 二月河)","얼웨허(이월하, 二月河)",얼웨허,얼웨허,"얼웨허(이월하, 二月河)","얼웨허(이월하, 二月河)"
319,26d1baefa9ee448784cad87af0220272,백성들,백성들,백성들,백성들,백성들,백성들,백성들
320,fe73486858e640f3bf3cefb1b3d46562,순치제,순치제,순치제,순치제,순치제,순치제,순치제
321,f324289ed1c3422ea8762aa4c5f82f79,463개,463개,463개,463개,463개,463개,463개
322,80c0ec699ca3416d8d2c809d4772d5e3,안드로이드,안드로이드,안드로이드,안드로이드,안드로이드,안드로이드,안드로이드
323,04db2739901c480d9d1c1fa6714aaa96,온타리오주,워털루대,온타리오주,워털루대,워털루대,워털루대,워털루대
324,313ec84b574e480ebee279f1da91ce5b,두 시간,두 시간,두 시간,두 시간,두 시간,두 시간,두 시간
325,fb56640e421843a5a06b35cb242af541,신한아시아나트래블러스적금’,‘신한아시아나트래블러스적금’,‘신한아시아나트래블러스적금’,‘신한아시아나트래블러스적금’,‘신한아시아나트래블러스적금’,‘신한아시아나트래블러스적금’,‘신한아시아나트래블러스적금’
326,4b22d25369934642b4f99d186d6b975d,테트라하이드로 이소퀴놀란스,테트라하이드로 이소퀴놀란스,테트라하이드로 이소퀴놀란스,테트라하이드로 이소퀴놀란스,테트라하이드로 이소퀴놀란스,테트라하이드로 이소퀴놀란스,테트라하이드로 이소퀴놀란스
